algo,type,n,m,trial,time
dp-new,tree,168,167,1,0.000012659
dp-new,tree,168,167,2,0.000012660
dp-new,tree,179,178,0,0.000013310
dp-new,tree,179,178,1,0.000013214
dp-new,tree,179,178,2,0.000013497
dp-new,tree,191,190,0,0.000014247
dp-new,tree,191,190,1,0.000014369
dp-new,tree,191,190,2,0.000014360
dp-new,tree,203,202,0,0.000015017
dp-new,tree,203,202,1,0.000015122
dp-new,tree,203,202,2,0.000015009
dp-new,tree,216,215,0,0.000016324
dp-new,tree,216,215,1,0.000016132
dp-new,tree,216,215,2,0.000016274
dp-new,tree,230,229,0,0.000017146
dp-new,tree,230,229,1,0.000017146
dp-new,tree,230,229,2,0.000017271
dp-new,tree,245,244,0,0.000018184
dp-new,tree,245,244,1,0.000018271
dp-new,tree,245,244,2,0.000018173
dp-new,tree,261,260,0,0.000020760
dp-new,tree,261,260,1,0.000020794
dp-new,tree,261,260,2,0.000020856
dp-new,tree,278,277,0,0.000021759
dp-new,tree,278,277,1,0.000021790
dp-new,tree,278,277,2,0.000021831
dp-new,tree,296,295,0,0.000022963
dp-new,tree,296,295,1,0.000023114
dp-new,tree,296,295,2,0.000023055
dp-new,tree,315,314,0,0.000024438
dp-new,tree,315,314,1,0.000024423
dp-new,tree,315,314,2,0.000024530
dp-new,tree,335,334,0,0.000026333
dp-new,tree,335,334,1,0.000026180
dp-new,tree,335,334,2,0.000026301
dp-new,tree,356,355,0,0.000027888
dp-new,tree,356,355,1,0.000027810
dp-new,tree,356,355,2,0.000027800
dp-new,tree,379,378,0,0.000030042
dp-new,tree,379,378,1,0.000029858
dp-new,tree,379,378,2,0.000029920
dp-new,tree,403,402,0,0.000033691
dp-new,tree,403,402,1,0.000033016
dp-new,tree,403,402,2,0.000031782
dp-new,tree,429,428,0,0.000033870
dp-new,tree,429,428,1,0.000033887
dp-new,tree,429,428,2,0.000033895
dp-new,tree,456,455,0,0.000036306
dp-new,tree,456,455,1,0.000036280
dp-new,tree,456,455,2,0.000036112
dp-new,tree,485,484,0,0.000038274
dp-new,tree,485,484,1,0.000038114
dp-new,tree,485,484,2,0.000038209
dp-new,tree,516,515,0,0.000042883
dp-new,tree,516,515,1,0.000043203
dp-new,tree,516,515,2,0.000043110
dp-new,tree,549,548,0,0.000045604
dp-new,tree,549,548,1,0.000045382
dp-new,tree,549,548,2,0.000045879
dp-new,tree,584,583,0,0.000048818
dp-new,tree,584,583,1,0.000048104
dp-new,tree,584,583,2,0.000048033
dp-new,tree,621,620,0,0.000051766
dp-new,tree,621,620,1,0.000051884
dp-new,tree,621,620,2,0.000051843
