algo,type,n,m,trial,time
lindp-new-sorted,clique,88,3828,2,0.007729968
lindp-new-sorted,clique,94,4371,0,0.010567029
lindp-new-sorted,clique,94,4371,1,0.008458844
lindp-new-sorted,clique,94,4371,2,0.010016662
lindp-new-sorted,clique,100,4950,0,0.012867672
lindp-new-sorted,clique,100,4950,1,0.013050870
lindp-new-sorted,clique,100,4950,2,0.014295816
lindp-new-sorted,clique,107,5671,0,0.016423940
lindp-new-sorted,clique,107,5671,1,0.013748286
lindp-new-sorted,clique,107,5671,2,0.018370167
lindp-new-sorted,clique,114,6441,0,0.022212367
lindp-new-sorted,clique,114,6441,1,0.021164025
lindp-new-sorted,clique,114,6441,2,0.023108125
lindp-new-sorted,clique,122,7381,0,0.025496427
lindp-new-sorted,clique,122,7381,1,0.028804604
lindp-new-sorted,clique,122,7381,2,0.025359396
lindp-new-sorted,clique,130,8385,0,0.038392486
lindp-new-sorted,clique,130,8385,1,0.032496917
lindp-new-sorted,clique,130,8385,2,0.033163073
lindp-new-sorted,clique,139,9591,0,0.046217514
lindp-new-sorted,clique,139,9591,1,0.042874972
lindp-new-sorted,clique,139,9591,2,0.041329430
lindp-new-sorted,clique,148,10878,0,0.059118729
lindp-new-sorted,clique,148,10878,1,0.049889486
lindp-new-sorted,clique,148,10878,2,0.057167896
lindp-new-sorted,clique,158,12403,0,0.059641729
lindp-new-sorted,clique,158,12403,1,0.064262771
lindp-new-sorted,clique,158,12403,2,0.071217083
lindp-new-sorted,clique,168,14028,0,0.086814625
lindp-new-sorted,clique,168,14028,1,0.094297542
lindp-new-sorted,clique,168,14028,2,0.092736125
lindp-new-sorted,clique,179,15931,0,0.090522979
lindp-new-sorted,clique,179,15931,1,0.103041250
lindp-new-sorted,clique,179,15931,2,0.114640417
lindp-new-sorted,clique,191,18145,0,0.135279583
lindp-new-sorted,clique,191,18145,1,0.133752917
lindp-new-sorted,clique,191,18145,2,0.133166000
lindp-new-sorted,clique,203,20503,0,0.187473542
lindp-new-sorted,clique,203,20503,1,0.190817709
lindp-new-sorted,clique,203,20503,2,0.165930084
lindp-new-sorted,clique,216,23220,0,0.238518167
lindp-new-sorted,clique,216,23220,1,0.248736000
lindp-new-sorted,clique,216,23220,2,0.214625417
lindp-new-sorted,clique,230,26335,0,0.299013416
lindp-new-sorted,clique,230,26335,1,0.284755167
lindp-new-sorted,clique,230,26335,2,0.267146291
lindp-new-sorted,clique,245,29890,0,0.368042375
lindp-new-sorted,clique,245,29890,1,0.345455375
lindp-new-sorted,clique,245,29890,2,0.336339208
lindp-new-sorted,clique,261,33930,0,0.478278167
lindp-new-sorted,clique,261,33930,1,0.446790917
lindp-new-sorted,clique,261,33930,2,0.478398167
lindp-new-sorted,clique,278,38503,0,0.614799250
lindp-new-sorted,clique,278,38503,1,0.641140583
lindp-new-sorted,clique,278,38503,2,0.553177875
lindp-new-sorted,clique,296,43660,0,0.718123584
lindp-new-sorted,clique,296,43660,1,0.725378167
lindp-new-sorted,clique,296,43660,2,0.809339958
lindp-new-sorted,clique,315,49455,0,1.022280791
lindp-new-sorted,clique,315,49455,1,1.038090292
lindp-new-sorted,clique,315,49455,2,1.068260458
lindp-new-sorted,clique,335,55945,0,1.282962417
lindp-new-sorted,clique,335,55945,1,1.196680500
lindp-new-sorted,clique,335,55945,2,1.302491542
