algo,type,n,m,trial,time
dp-old,star,1012,1011,2,0.000569866
dp-old,star,1076,1075,0,0.000641951
dp-old,star,1076,1075,1,0.000641187
dp-old,star,1076,1075,2,0.000642428
dp-old,star,1144,1143,0,0.000720685
dp-old,star,1144,1143,1,0.000721263
dp-old,star,1144,1143,2,0.000720627
dp-old,star,1216,1215,0,0.000811280
dp-old,star,1216,1215,1,0.000809785
dp-old,star,1216,1215,2,0.000808124
dp-old,star,1292,1291,0,0.000908827
dp-old,star,1292,1291,1,0.000909680
dp-old,star,1292,1291,2,0.000911412
dp-old,star,1373,1372,0,0.001022605
dp-old,star,1373,1372,1,0.001022339
dp-old,star,1373,1372,2,0.001022823
dp-old,star,1459,1458,0,0.001149201
dp-old,star,1459,1458,1,0.001148054
dp-old,star,1459,1458,2,0.001148660
dp-old,star,1551,1550,0,0.001291982
dp-old,star,1551,1550,1,0.001292354
dp-old,star,1551,1550,2,0.001291957
dp-old,star,1648,1647,0,0.001453095
dp-old,star,1648,1647,1,0.001451017
dp-old,star,1648,1647,2,0.001450357
dp-old,star,1751,1750,0,0.001634230
dp-old,star,1751,1750,1,0.001633786
dp-old,star,1751,1750,2,0.001635145
dp-old,star,1861,1860,0,0.001840306
dp-old,star,1861,1860,1,0.001842435
dp-old,star,1861,1860,2,0.001836646
dp-old,star,1978,1977,0,0.002067186
dp-old,star,1978,1977,1,0.002064551
dp-old,star,1978,1977,2,0.002066583
dp-old,star,2102,2101,0,0.002327006
dp-old,star,2102,2101,1,0.002332411
dp-old,star,2102,2101,2,0.002321503
dp-old,star,2234,2233,0,0.002620734
dp-old,star,2234,2233,1,0.002622287
dp-old,star,2234,2233,2,0.002616541
dp-old,star,2374,2373,0,0.002948285
dp-old,star,2374,2373,1,0.002953331
dp-old,star,2374,2373,2,0.002952144
dp-old,star,2523,2522,0,0.003317930
dp-old,star,2523,2522,1,0.003313966
dp-old,star,2523,2522,2,0.003327973
dp-old,star,2681,2680,0,0.003744418
dp-old,star,2681,2680,1,0.003728515
dp-old,star,2681,2680,2,0.003738344
dp-old,star,2849,2848,0,0.004231297
dp-old,star,2849,2848,1,0.004208628
dp-old,star,2849,2848,2,0.004207040
dp-old,star,3028,3027,0,0.004765917
dp-old,star,3028,3027,1,0.004744833
dp-old,star,3028,3027,2,0.004860885
dp-old,star,3218,3217,0,0.005339079
dp-old,star,3218,3217,1,0.005353404
dp-old,star,3218,3217,2,0.005366077
dp-old,star,3420,3419,0,0.006020865
dp-old,star,3420,3419,1,0.006027627
dp-old,star,3420,3419,2,0.006027353
dp-old,star,3634,3633,0,0.006812775
dp-old,star,3634,3633,1,0.006805461
dp-old,star,3634,3633,2,0.006802400
dp-old,star,3862,3861,0,0.007670899
dp-old,star,3862,3861,1,0.007632656
dp-old,star,3862,3861,2,0.007659301
dp-old,star,4104,4103,0,0.008696844
dp-old,star,4104,4103,1,0.008632965
dp-old,star,4104,4103,2,0.008627733
dp-old,star,4361,4360,0,0.009740686
dp-old,star,4361,4360,1,0.009719678
dp-old,star,4361,4360,2,0.009745364
dp-old,star,4634,4633,0,0.010990625
dp-old,star,4634,4633,1,0.011020400
dp-old,star,4634,4633,2,0.010991646
dp-old,star,4924,4923,0,0.012401833
dp-old,star,4924,4923,1,0.012418838
dp-old,star,4924,4923,2,0.012371764
dp-old,star,5232,5231,0,0.014025505
dp-old,star,5232,5231,1,0.013964599
dp-old,star,5232,5231,2,0.014018953
dp-old,star,5559,5558,0,0.015907077
dp-old,star,5559,5558,1,0.015721488
dp-old,star,5559,5558,2,0.015719250
dp-old,star,5907,5906,0,0.017887035
dp-old,star,5907,5906,1,0.017762153
dp-old,star,5907,5906,2,0.017779083
dp-old,star,6277,6276,0,0.020147556
dp-old,star,6277,6276,1,0.020005908
dp-old,star,6277,6276,2,0.020014125
dp-old,star,6670,6669,0,0.022622508
dp-old,star,6670,6669,1,0.022638142
dp-old,star,6670,6669,2,0.022741875
dp-old,star,7087,7086,0,0.025647229
dp-old,star,7087,7086,1,0.025489688
dp-old,star,7087,7086,2,0.025412771
dp-old,star,7530,7529,0,0.028883011
dp-old,star,7530,7529,1,0.028825521
dp-old,star,7530,7529,2,0.028752698
dp-old,star,8001,8000,0,0.032816386
dp-old,star,8001,8000,1,0.032549219
dp-old,star,8001,8000,2,0.032876375
dp-old,star,8502,8501,0,0.037102931
dp-old,star,8502,8501,1,0.036823431
dp-old,star,8502,8501,2,0.037151875
dp-old,star,9034,9033,0,0.041697153
dp-old,star,9034,9033,1,0.041404972
dp-old,star,9034,9033,2,0.041730111
dp-old,star,9599,9598,0,0.047055403
dp-old,star,9599,9598,1,0.046955055
dp-old,star,9599,9598,2,0.046768208
dp-old,star,10199,10198,0,0.053373521
dp-old,star,10199,10198,1,0.053190916
dp-old,star,10199,10198,2,0.053082938
dp-old,star,10837,10836,0,0.060095354
dp-old,star,10837,10836,1,0.060204479
dp-old,star,10837,10836,2,0.059925041
dp-old,star,11515,11514,0,0.067721854
dp-old,star,11515,11514,1,0.067823458
dp-old,star,11515,11514,2,0.067774750
dp-old,star,12235,12234,0,0.076769688
dp-old,star,12235,12234,1,0.076384563
dp-old,star,12235,12234,2,0.076576812
dp-old,star,13000,12999,0,0.087235521
dp-old,star,13000,12999,1,0.087100854
dp-old,star,13000,12999,2,0.086712687
dp-old,star,13813,13812,0,0.098187834
dp-old,star,13813,13812,1,0.097912146
dp-old,star,13813,13812,2,0.098108270
dp-old,star,14677,14676,0,0.110898291
dp-old,star,14677,14676,1,0.110710834
dp-old,star,14677,14676,2,0.111560709
dp-old,star,15595,15594,0,0.127195417
dp-old,star,15595,15594,1,0.124615917
dp-old,star,15595,15594,2,0.124966750
dp-old,star,16570,16569,0,0.140788750
dp-old,star,16570,16569,1,0.140555334
dp-old,star,16570,16569,2,0.140880708
dp-old,star,17606,17605,0,0.158295917
dp-old,star,17606,17605,1,0.159206541
dp-old,star,17606,17605,2,0.158695541
dp-old,star,18707,18706,0,0.179183959
dp-old,star,18707,18706,1,0.179135000
dp-old,star,18707,18706,2,0.178828209
dp-old,star,19877,19876,0,0.202423042
dp-old,star,19877,19876,1,0.202461834
dp-old,star,19877,19876,2,0.202153208
dp-old,star,21120,21119,0,0.228240417
dp-old,star,21120,21119,1,0.228054875
dp-old,star,21120,21119,2,0.228269875
dp-old,star,22440,22439,0,0.259205792
dp-old,star,22440,22439,1,0.258158500
dp-old,star,22440,22439,2,0.258536834
dp-old,star,23843,23842,0,0.290644625
dp-old,star,23843,23842,1,0.290867541
dp-old,star,23843,23842,2,0.292067750
dp-old,star,25334,25333,0,0.327890417
dp-old,star,25334,25333,1,0.327379292
dp-old,star,25334,25333,2,0.326816083
dp-old,star,26918,26917,0,0.370163000
dp-old,star,26918,26917,1,0.369992791
dp-old,star,26918,26917,2,0.370167167
dp-old,star,28601,28600,0,0.417247542
dp-old,star,28601,28600,1,0.416870208
dp-old,star,28601,28600,2,0.417567125
