algo,type,n,m,trial,time
dp-old,tree,168,167,1,0.000015999
dp-old,tree,168,167,2,0.000015967
dp-old,tree,179,178,0,0.000017273
dp-old,tree,179,178,1,0.000017272
dp-old,tree,179,178,2,0.000017377
dp-old,tree,191,190,0,0.000019425
dp-old,tree,191,190,1,0.000019441
dp-old,tree,191,190,2,0.000019418
dp-old,tree,203,202,0,0.000021228
dp-old,tree,203,202,1,0.000021275
dp-old,tree,203,202,2,0.000021329
dp-old,tree,216,215,0,0.000023511
dp-old,tree,216,215,1,0.000023437
dp-old,tree,216,215,2,0.000023467
dp-old,tree,230,229,0,0.000025821
dp-old,tree,230,229,1,0.000025928
dp-old,tree,230,229,2,0.000025978
dp-old,tree,245,244,0,0.000028749
dp-old,tree,245,244,1,0.000028730
dp-old,tree,245,244,2,0.000028976
dp-old,tree,261,260,0,0.000032203
dp-old,tree,261,260,1,0.000032187
dp-old,tree,261,260,2,0.000032340
dp-old,tree,278,277,0,0.000035624
dp-old,tree,278,277,1,0.000035492
dp-old,tree,278,277,2,0.000035475
dp-old,tree,296,295,0,0.000039081
dp-old,tree,296,295,1,0.000039260
dp-old,tree,296,295,2,0.000039030
dp-old,tree,315,314,0,0.000043340
dp-old,tree,315,314,1,0.000043201
dp-old,tree,315,314,2,0.000043142
dp-old,tree,335,334,0,0.000048401
dp-old,tree,335,334,1,0.000048406
dp-old,tree,335,334,2,0.000048137
dp-old,tree,356,355,0,0.000053518
dp-old,tree,356,355,1,0.000053213
dp-old,tree,356,355,2,0.000053205
dp-old,tree,379,378,0,0.000059718
dp-old,tree,379,378,1,0.000059456
dp-old,tree,379,378,2,0.000059401
dp-old,tree,403,402,0,0.000065651
dp-old,tree,403,402,1,0.000065545
dp-old,tree,403,402,2,0.000065594
dp-old,tree,429,428,0,0.000073420
dp-old,tree,429,428,1,0.000072987
dp-old,tree,429,428,2,0.000072943
dp-old,tree,456,455,0,0.000080537
dp-old,tree,456,455,1,0.000080456
dp-old,tree,456,455,2,0.000080642
dp-old,tree,485,484,0,0.000089690
dp-old,tree,485,484,1,0.000089646
dp-old,tree,485,484,2,0.000089558
dp-old,tree,516,515,0,0.000099379
dp-old,tree,516,515,1,0.000099292
dp-old,tree,516,515,2,0.000099299
dp-old,tree,549,548,0,0.000110799
dp-old,tree,549,548,1,0.000110663
dp-old,tree,549,548,2,0.000110338
dp-old,tree,584,583,0,0.000122292
dp-old,tree,584,583,1,0.000122364
dp-old,tree,584,583,2,0.000122480
dp-old,tree,621,620,0,0.000136478
dp-old,tree,621,620,1,0.000136321
dp-old,tree,621,620,2,0.000136765
dp-old,tree,660,659,0,0.000152416
dp-old,tree,660,659,1,0.000152268
dp-old,tree,660,659,2,0.000151815
dp-old,tree,702,701,0,0.000169454
dp-old,tree,702,701,1,0.000170079
dp-old,tree,702,701,2,0.000169683
dp-old,tree,746,745,0,0.000188661
dp-old,tree,746,745,1,0.000188569
dp-old,tree,746,745,2,0.000188302
dp-old,tree,793,792,0,0.000211174
dp-old,tree,793,792,1,0.000210937
dp-old,tree,793,792,2,0.000210434
dp-old,tree,843,842,0,0.000234273
dp-old,tree,843,842,1,0.000235826
dp-old,tree,843,842,2,0.000234944
dp-old,tree,896,895,0,0.000261324
dp-old,tree,896,895,1,0.000261296
dp-old,tree,896,895,2,0.000261460
dp-old,tree,952,951,0,0.000292645
dp-old,tree,952,951,1,0.000293452
dp-old,tree,952,951,2,0.000293073
dp-old,tree,1012,1011,0,0.000326501
dp-old,tree,1012,1011,1,0.000325965
dp-old,tree,1012,1011,2,0.000325649
dp-old,tree,1076,1075,0,0.000366174
dp-old,tree,1076,1075,1,0.000364672
dp-old,tree,1076,1075,2,0.000364825
dp-old,tree,1144,1143,0,0.000416388
dp-old,tree,1144,1143,1,0.000408280
dp-old,tree,1144,1143,2,0.000407279
dp-old,tree,1216,1215,0,0.000455919
dp-old,tree,1216,1215,1,0.000455815
dp-old,tree,1216,1215,2,0.000455936
dp-old,tree,1292,1291,0,0.000510360
dp-old,tree,1292,1291,1,0.000509751
dp-old,tree,1292,1291,2,0.000508773
dp-old,tree,1373,1372,0,0.000571990
dp-old,tree,1373,1372,1,0.000571735
dp-old,tree,1373,1372,2,0.000571770
dp-old,tree,1459,1458,0,0.000640176
dp-old,tree,1459,1458,1,0.000641216
dp-old,tree,1459,1458,2,0.000640234
dp-old,tree,1551,1550,0,0.000719335
dp-old,tree,1551,1550,1,0.000718854
dp-old,tree,1551,1550,2,0.000717167
dp-old,tree,1648,1647,0,0.000804732
dp-old,tree,1648,1647,1,0.000804692
dp-old,tree,1648,1647,2,0.000803119
dp-old,tree,1751,1750,0,0.000906268
dp-old,tree,1751,1750,1,0.000904545
dp-old,tree,1751,1750,2,0.000902583
dp-old,tree,1861,1860,0,0.001022052
dp-old,tree,1861,1860,1,0.001017527
dp-old,tree,1861,1860,2,0.001014619
dp-old,tree,1978,1977,0,0.001144064
dp-old,tree,1978,1977,1,0.001145808
dp-old,tree,1978,1977,2,0.001143484
dp-old,tree,2102,2101,0,0.001288618
dp-old,tree,2102,2101,1,0.001285049
dp-old,tree,2102,2101,2,0.001283603
dp-old,tree,2234,2233,0,0.001445692
dp-old,tree,2234,2233,1,0.001446329
dp-old,tree,2234,2233,2,0.001447036
dp-old,tree,2374,2373,0,0.001620457
dp-old,tree,2374,2373,1,0.001623136
dp-old,tree,2374,2373,2,0.001618679
dp-old,tree,2523,2522,0,0.001830348
dp-old,tree,2523,2522,1,0.001829062
dp-old,tree,2523,2522,2,0.001847503
dp-old,tree,2681,2680,0,0.002052181
dp-old,tree,2681,2680,1,0.002047980
dp-old,tree,2681,2680,2,0.002049530
dp-old,tree,2849,2848,0,0.002306667
dp-old,tree,2849,2848,1,0.002303672
dp-old,tree,2849,2848,2,0.002307914
dp-old,tree,3028,3027,0,0.002609512
dp-old,tree,3028,3027,1,0.002582563
dp-old,tree,3028,3027,2,0.002578375
dp-old,tree,3218,3217,0,0.002913130
dp-old,tree,3218,3217,1,0.002911795
dp-old,tree,3218,3217,2,0.002924514
dp-old,tree,3420,3419,0,0.003293571
dp-old,tree,3420,3419,1,0.003291659
dp-old,tree,3420,3419,2,0.003280915
dp-old,tree,3634,3633,0,0.003706838
dp-old,tree,3634,3633,1,0.003682882
dp-old,tree,3634,3633,2,0.003668818
dp-old,tree,3862,3861,0,0.004184033
